pair,metric,component,layer,head,value_std
version1_vs_version2,maxmatch_cosine,q,3,39,0.033066
version1_vs_version2,maxmatch_cosine,q,4,0,0.013472
version1_vs_version2,maxmatch_cosine,q,4,1,0.032341
version1_vs_version2,maxmatch_cosine,q,4,2,0.027336
version1_vs_version2,maxmatch_cosine,q,4,3,0.018471
version1_vs_version2,maxmatch_cosine,q,4,4,0.032609
version1_vs_version2,maxmatch_cosine,q,4,5,0.028286
version1_vs_version2,maxmatch_cosine,q,4,6,0.029457
version1_vs_version2,maxmatch_cosine,q,4,7,0.027668
version1_vs_version2,maxmatch_cosine,q,4,8,0.034501
version1_vs_version2,maxmatch_cosine,q,4,9,0.023035
version1_vs_version2,maxmatch_cosine,q,4,10,0.03753
version1_vs_version2,maxmatch_cosine,q,4,11,0.025035
version1_vs_version2,maxmatch_cosine,q,4,12,0.025278
version1_vs_version2,maxmatch_cosine,q,4,13,0.007447
version1_vs_version2,maxmatch_cosine,q,4,14,0.02495
version1_vs_version2,maxmatch_cosine,q,4,15,0.034895
version1_vs_version2,maxmatch_cosine,q,4,16,0.020092
version1_vs_version2,maxmatch_cosine,q,4,17,0.032154
version1_vs_version2,maxmatch_cosine,q,4,18,0.025872
version1_vs_version2,maxmatch_cosine,q,4,19,0.022159
version1_vs_version2,maxmatch_cosine,q,4,20,0.022893
version1_vs_version2,maxmatch_cosine,q,4,21,0.033513
version1_vs_version2,maxmatch_cosine,q,4,22,0.022306
version1_vs_version2,maxmatch_cosine,q,4,23,0.021248
version1_vs_version2,maxmatch_cosine,q,4,24,0.032489
version1_vs_version2,maxmatch_cosine,q,4,25,0.035804
version1_vs_version2,maxmatch_cosine,q,4,26,0.023575
version1_vs_version2,maxmatch_cosine,q,4,27,0.02026
version1_vs_version2,maxmatch_cosine,q,4,28,0.021057
version1_vs_version2,maxmatch_cosine,q,4,29,0.029654
version1_vs_version2,maxmatch_cosine,q,4,30,0.025761
version1_vs_version2,maxmatch_cosine,q,4,31,0.026883
version1_vs_version2,maxmatch_cosine,q,4,32,0.02756
version1_vs_version2,maxmatch_cosine,q,4,33,0.029899
version1_vs_version2,maxmatch_cosine,q,4,34,0.025272
version1_vs_version2,maxmatch_cosine,q,4,35,0.028755
version1_vs_version2,maxmatch_cosine,q,4,36,0.028428
version1_vs_version2,maxmatch_cosine,q,4,37,0.027234
version1_vs_version2,maxmatch_cosine,q,4,38,0.029
version1_vs_version2,maxmatch_cosine,q,4,39,0.027326
version1_vs_version2,maxmatch_cosine,q,5,0,0.018042
version1_vs_version2,maxmatch_cosine,q,5,1,0.010028
version1_vs_version2,maxmatch_cosine,q,5,2,0.024976
version1_vs_version2,maxmatch_cosine,q,5,3,0.02082
version1_vs_version2,maxmatch_cosine,q,5,4,0.026466
version1_vs_version2,maxmatch_cosine,q,5,5,0.032225
version1_vs_version2,maxmatch_cosine,q,5,6,0.035087
version1_vs_version2,maxmatch_cosine,q,5,7,0.030496
version1_vs_version2,maxmatch_cosine,q,5,8,0.031945
version1_vs_version2,maxmatch_cosine,q,5,9,0.031497
version1_vs_version2,maxmatch_cosine,q,5,10,0.038265
version1_vs_version2,maxmatch_cosine,q,5,11,0.036801
version1_vs_version2,maxmatch_cosine,q,5,12,0.032895
version1_vs_version2,maxmatch_cosine,q,5,13,0.031595
version1_vs_version2,maxmatch_cosine,q,5,14,0.033458
version1_vs_version2,maxmatch_cosine,q,5,15,0.03276
version1_vs_version2,maxmatch_cosine,q,5,16,0.030319
version1_vs_version2,maxmatch_cosine,q,5,17,0.02844
version1_vs_version2,maxmatch_cosine,q,5,18,0.036004
version1_vs_version2,maxmatch_cosine,q,5,19,0.02482
version1_vs_version2,maxmatch_cosine,q,5,20,0.048923
version1_vs_version2,maxmatch_cosine,q,5,21,0.034113
version1_vs_version2,maxmatch_cosine,q,5,22,0.042706
version1_vs_version2,maxmatch_cosine,q,5,23,0.034642
version1_vs_version2,maxmatch_cosine,q,5,24,0.034482
version1_vs_version2,maxmatch_cosine,q,5,25,0.034144
version1_vs_version2,maxmatch_cosine,q,5,26,0.01421
version1_vs_version2,maxmatch_cosine,q,5,27,0.034656
version1_vs_version2,maxmatch_cosine,q,5,28,0.030759
version1_vs_version2,maxmatch_cosine,q,5,29,0.019933
version1_vs_version2,maxmatch_cosine,q,5,30,0.015948
version1_vs_version2,maxmatch_cosine,q,5,31,0.027471
version1_vs_version2,maxmatch_cosine,q,5,32,0.025598
version1_vs_version2,maxmatch_cosine,q,5,33,0.019169
version1_vs_version2,maxmatch_cosine,q,5,34,0.020314
version1_vs_version2,maxmatch_cosine,q,5,35,0.029059
version1_vs_version2,maxmatch_cosine,q,5,36,0.032137
version1_vs_version2,maxmatch_cosine,q,5,37,0.016088
version1_vs_version2,maxmatch_cosine,q,5,38,0.032618
version1_vs_version2,maxmatch_cosine,q,5,39,0.019371
version1_vs_version2,maxmatch_cosine,q,6,0,0.021205
version1_vs_version2,maxmatch_cosine,q,6,1,0.023937
version1_vs_version2,maxmatch_cosine,q,6,2,0.023719
version1_vs_version2,maxmatch_cosine,q,6,3,0.022052
version1_vs_version2,maxmatch_cosine,q,6,4,0.016112
version1_vs_version2,maxmatch_cosine,q,6,5,0.020588
version1_vs_version2,maxmatch_cosine,q,6,6,0.024777
version1_vs_version2,maxmatch_cosine,q,6,7,0.027436
version1_vs_version2,maxmatch_cosine,q,6,8,0.01685
version1_vs_version2,maxmatch_cosine,q,6,9,0.030904
version1_vs_version2,maxmatch_cosine,q,6,10,0.020503
version1_vs_version2,maxmatch_cosine,q,6,11,0.02712
version1_vs_version2,maxmatch_cosine,q,6,12,0.023823
version1_vs_version2,maxmatch_cosine,q,6,13,0.012466
version1_vs_version2,maxmatch_cosine,q,6,14,0.026791
version1_vs_version2,maxmatch_cosine,q,6,15,0.034484
version1_vs_version2,maxmatch_cosine,q,6,16,0.03831
version1_vs_version2,maxmatch_cosine,q,6,17,0.040101
version1_vs_version2,maxmatch_cosine,q,6,18,0.042524
version1_vs_version2,maxmatch_cosine,q,6,19,0.034135
version1_vs_version2,maxmatch_cosine,q,6,20,0.015776
version1_vs_version2,maxmatch_cosine,q,6,21,0.030587
version1_vs_version2,maxmatch_cosine,q,6,22,0.025392
version1_vs_version2,maxmatch_cosine,q,6,23,0.03373
version1_vs_version2,maxmatch_cosine,q,6,24,0.030644
version1_vs_version2,maxmatch_cosine,q,6,25,0.012425
version1_vs_version2,maxmatch_cosine,q,6,26,0.013615
version1_vs_version2,maxmatch_cosine,q,6,27,0.030734
version1_vs_version2,maxmatch_cosine,q,6,28,0.019436
version1_vs_version2,maxmatch_cosine,q,6,29,0.010786
version1_vs_version2,maxmatch_cosine,q,6,30,0.021043
version1_vs_version2,maxmatch_cosine,q,6,31,0.028612
version1_vs_version2,maxmatch_cosine,q,6,32,0.02072
version1_vs_version2,maxmatch_cosine,q,6,33,0.020227
version1_vs_version2,maxmatch_cosine,q,6,34,0.019129
version1_vs_version2,maxmatch_cosine,q,6,35,0.020454
version1_vs_version2,maxmatch_cosine,q,6,36,0.01943
version1_vs_version2,maxmatch_cosine,q,6,37,0.019968
version1_vs_version2,maxmatch_cosine,q,6,38,0.028944
version1_vs_version2,maxmatch_cosine,q,6,39,0.020072
version1_vs_version2,maxmatch_cosine,q,7,0,0.020842
version1_vs_version2,maxmatch_cosine,q,7,1,0.022752
version1_vs_version2,maxmatch_cosine,q,7,2,0.025035
version1_vs_version2,maxmatch_cosine,q,7,3,0.02894
version1_vs_version2,maxmatch_cosine,q,7,4,0.025242
version1_vs_version2,maxmatch_cosine,q,7,5,0.021871
version1_vs_version2,maxmatch_cosine,q,7,6,0.016532
version1_vs_version2,maxmatch_cosine,q,7,7,0.028577
version1_vs_version2,maxmatch_cosine,q,7,8,0.015603
version1_vs_version2,maxmatch_cosine,q,7,9,0.019443
version1_vs_version2,maxmatch_cosine,q,7,10,0.009898
version1_vs_version2,maxmatch_cosine,q,7,11,0.012966
version1_vs_version2,maxmatch_cosine,q,7,12,0.012788
version1_vs_version2,maxmatch_cosine,q,7,13,0.014237
version1_vs_version2,maxmatch_cosine,q,7,14,0.012402
version1_vs_version2,maxmatch_cosine,q,7,15,0.018926
version1_vs_version2,maxmatch_cosine,q,7,16,0.018153
version1_vs_version2,maxmatch_cosine,q,7,17,0.022182
version1_vs_version2,maxmatch_cosine,q,7,18,0.019041
version1_vs_version2,maxmatch_cosine,q,7,19,0.017055
version1_vs_version2,maxmatch_cosine,q,7,20,0.011722
version1_vs_version2,maxmatch_cosine,q,7,21,0.013194
version1_vs_version2,maxmatch_cosine,q,7,22,0.01169
version1_vs_version2,maxmatch_cosine,q,7,23,0.014441
version1_vs_version2,maxmatch_cosine,q,7,24,0.01216
version1_vs_version2,maxmatch_cosine,q,7,25,0.017098
version1_vs_version2,maxmatch_cosine,q,7,26,0.015713
version1_vs_version2,maxmatch_cosine,q,7,27,0.01882
version1_vs_version2,maxmatch_cosine,q,7,28,0.01623
version1_vs_version2,maxmatch_cosine,q,7,29,0.01693
version1_vs_version2,maxmatch_cosine,q,7,30,0.024204
version1_vs_version2,maxmatch_cosine,q,7,31,0.017393
version1_vs_version2,maxmatch_cosine,q,7,32,0.012048
version1_vs_version2,maxmatch_cosine,q,7,33,0.02172
version1_vs_version2,maxmatch_cosine,q,7,34,0.019334
version1_vs_version2,maxmatch_cosine,q,7,35,0.011878
version1_vs_version2,maxmatch_cosine,q,7,36,0.013767
version1_vs_version2,maxmatch_cosine,q,7,37,0.01492
version1_vs_version2,maxmatch_cosine,q,7,38,0.013268
version1_vs_version2,maxmatch_cosine,q,7,39,0.013789
version1_vs_version2,maxmatch_cosine,q,8,0,0.012776
version1_vs_version2,maxmatch_cosine,q,8,1,0.015758
version1_vs_version2,maxmatch_cosine,q,8,2,0.01735
version1_vs_version2,maxmatch_cosine,q,8,3,0.011818
version1_vs_version2,maxmatch_cosine,q,8,4,0.007673
version1_vs_version2,maxmatch_cosine,q,8,5,0.010928
version1_vs_version2,maxmatch_cosine,q,8,6,0.016963
version1_vs_version2,maxmatch_cosine,q,8,7,0.010144
version1_vs_version2,maxmatch_cosine,q,8,8,0.021296
version1_vs_version2,maxmatch_cosine,q,8,9,0.016898
version1_vs_version2,maxmatch_cosine,q,8,10,0.014765
version1_vs_version2,maxmatch_cosine,q,8,11,0.01042
version1_vs_version2,maxmatch_cosine,q,8,12,0.014666
version1_vs_version2,maxmatch_cosine,q,8,13,0.010017
version1_vs_version2,maxmatch_cosine,q,8,14,0.017065
version1_vs_version2,maxmatch_cosine,q,8,15,0.024142
version1_vs_version2,maxmatch_cosine,q,8,16,0.027259
version1_vs_version2,maxmatch_cosine,q,8,17,0.020099
version1_vs_version2,maxmatch_cosine,q,8,18,0.022364
version1_vs_version2,maxmatch_cosine,q,8,19,0.012988
version1_vs_version2,maxmatch_cosine,q,8,20,0.014607
version1_vs_version2,maxmatch_cosine,q,8,21,0.015072
version1_vs_version2,maxmatch_cosine,q,8,22,0.014542
version1_vs_version2,maxmatch_cosine,q,8,23,0.016692
version1_vs_version2,maxmatch_cosine,q,8,24,0.010895
version1_vs_version2,maxmatch_cosine,q,8,25,0.0276
version1_vs_version2,maxmatch_cosine,q,8,26,0.013955
version1_vs_version2,maxmatch_cosine,q,8,27,0.016366
version1_vs_version2,maxmatch_cosine,q,8,28,0.018313
version1_vs_version2,maxmatch_cosine,q,8,29,0.01309
version1_vs_version2,maxmatch_cosine,q,8,30,0.023112
version1_vs_version2,maxmatch_cosine,q,8,31,0.013614
version1_vs_version2,maxmatch_cosine,q,8,32,0.015962
version1_vs_version2,maxmatch_cosine,q,8,33,0.014649
version1_vs_version2,maxmatch_cosine,q,8,34,0.021955
version1_vs_version2,maxmatch_cosine,q,8,35,0.009623
version1_vs_version2,maxmatch_cosine,q,8,36,0.012866
version1_vs_version2,maxmatch_cosine,q,8,37,0.016005
version1_vs_version2,maxmatch_cosine,q,8,38,0.009956
version1_vs_version2,maxmatch_cosine,q,8,39,0.02033
version1_vs_version2,maxmatch_cosine,q,9,0,0.019657
version1_vs_version2,maxmatch_cosine,q,9,1,0.033854
version1_vs_version2,maxmatch_cosine,q,9,2,0.023672
version1_vs_version2,maxmatch_cosine,q,9,3,0.034
version1_vs_version2,maxmatch_cosine,q,9,4,0.033187
version1_vs_version2,maxmatch_cosine,q,9,5,0.010613
version1_vs_version2,maxmatch_cosine,q,9,6,0.014192
version1_vs_version2,maxmatch_cosine,q,9,7,0.021892
version1_vs_version2,maxmatch_cosine,q,9,8,0.010139
version1_vs_version2,maxmatch_cosine,q,9,9,0.007102
version1_vs_version2,maxmatch_cosine,q,9,10,0.017329
version1_vs_version2,maxmatch_cosine,q,9,11,0.014387
version1_vs_version2,maxmatch_cosine,q,9,12,0.023811
version1_vs_version2,maxmatch_cosine,q,9,13,0.022223
version1_vs_version2,maxmatch_cosine,q,9,14,0.025661
version1_vs_version2,maxmatch_cosine,q,9,15,0.019831
version1_vs_version2,maxmatch_cosine,q,9,16,0.024166
version1_vs_version2,maxmatch_cosine,q,9,17,0.01956
version1_vs_version2,maxmatch_cosine,q,9,18,0.019958
version1_vs_version2,maxmatch_cosine,q,9,19,0.016459
version1_vs_version2,maxmatch_cosine,q,9,20,0.017885
version1_vs_version2,maxmatch_cosine,q,9,21,0.01781
version1_vs_version2,maxmatch_cosine,q,9,22,0.032703
version1_vs_version2,maxmatch_cosine,q,9,23,0.020497
version1_vs_version2,maxmatch_cosine,q,9,24,0.025719
version1_vs_version2,maxmatch_cosine,q,9,25,0.022083
version1_vs_version2,maxmatch_cosine,q,9,26,0.020031
version1_vs_version2,maxmatch_cosine,q,9,27,0.01228
version1_vs_version2,maxmatch_cosine,q,9,28,0.026252
version1_vs_version2,maxmatch_cosine,q,9,29,0.021976
version1_vs_version2,maxmatch_cosine,q,9,30,0.022535
version1_vs_version2,maxmatch_cosine,q,9,31,0.022452
version1_vs_version2,maxmatch_cosine,q,9,32,0.026566
version1_vs_version2,maxmatch_cosine,q,9,33,0.020432
version1_vs_version2,maxmatch_cosine,q,9,34,0.035641
version1_vs_version2,maxmatch_cosine,q,9,35,0.029375
version1_vs_version2,maxmatch_cosine,q,9,36,0.038583
version1_vs_version2,maxmatch_cosine,q,9,37,0.026342
version1_vs_version2,maxmatch_cosine,q,9,38,0.028164
version1_vs_version2,maxmatch_cosine,q,9,39,0.037681
version1_vs_version2,maxmatch_cosine,q,10,0,0.01175
version1_vs_version2,maxmatch_cosine,q,10,1,0.019969
version1_vs_version2,maxmatch_cosine,q,10,2,0.01717
version1_vs_version2,maxmatch_cosine,q,10,3,0.010611
version1_vs_version2,maxmatch_cosine,q,10,4,0.016871
version1_vs_version2,maxmatch_cosine,q,10,5,0.025453
version1_vs_version2,maxmatch_cosine,q,10,6,0.025013
version1_vs_version2,maxmatch_cosine,q,10,7,0.026467
version1_vs_version2,maxmatch_cosine,q,10,8,0.016201
version1_vs_version2,maxmatch_cosine,q,10,9,0.019057
version1_vs_version2,maxmatch_cosine,q,10,10,0.014353
version1_vs_version2,maxmatch_cosine,q,10,11,0.014389
version1_vs_version2,maxmatch_cosine,q,10,12,0.014045
version1_vs_version2,maxmatch_cosine,q,10,13,0.015641
version1_vs_version2,maxmatch_cosine,q,10,14,0.016119
version1_vs_version2,maxmatch_cosine,q,10,15,0.022711
version1_vs_version2,maxmatch_cosine,q,10,16,0.020974
version1_vs_version2,maxmatch_cosine,q,10,17,0.019215
version1_vs_version2,maxmatch_cosine,q,10,18,0.01799
version1_vs_version2,maxmatch_cosine,q,10,19,0.020151
version1_vs_version2,maxmatch_cosine,q,10,20,0.017
version1_vs_version2,maxmatch_cosine,q,10,21,0.026311
version1_vs_version2,maxmatch_cosine,q,10,22,0.013066
version1_vs_version2,maxmatch_cosine,q,10,23,0.021088
version1_vs_version2,maxmatch_cosine,q,10,24,0.017087
version1_vs_version2,maxmatch_cosine,q,10,25,0.010223
version1_vs_version2,maxmatch_cosine,q,10,26,0.011019
version1_vs_version2,maxmatch_cosine,q,10,27,0.013518
version1_vs_version2,maxmatch_cosine,q,10,28,0.009014
version1_vs_version2,maxmatch_cosine,q,10,29,0.011539
version1_vs_version2,maxmatch_cosine,q,10,30,0.010939
version1_vs_version2,maxmatch_cosine,q,10,31,0.014524
version1_vs_version2,maxmatch_cosine,q,10,32,0.019781
version1_vs_version2,maxmatch_cosine,q,10,33,0.023663
version1_vs_version2,maxmatch_cosine,q,10,34,0.01067
version1_vs_version2,maxmatch_cosine,q,10,35,0.01174
version1_vs_version2,maxmatch_cosine,q,10,36,0.012982
version1_vs_version2,maxmatch_cosine,q,10,37,0.013667
version1_vs_version2,maxmatch_cosine,q,10,38,0.015868
version1_vs_version2,maxmatch_cosine,q,10,39,0.015736
version1_vs_version2,maxmatch_cosine,q,11,0,0.018058
version1_vs_version2,maxmatch_cosine,q,11,1,0.019068
version1_vs_version2,maxmatch_cosine,q,11,2,0.019105
version1_vs_version2,maxmatch_cosine,q,11,3,0.020271
version1_vs_version2,maxmatch_cosine,q,11,4,0.012088
version1_vs_version2,maxmatch_cosine,q,11,5,0.017902
version1_vs_version2,maxmatch_cosine,q,11,6,0.019973
version1_vs_version2,maxmatch_cosine,q,11,7,0.015019
version1_vs_version2,maxmatch_cosine,q,11,8,0.016
version1_vs_version2,maxmatch_cosine,q,11,9,0.018753
version1_vs_version2,maxmatch_cosine,q,11,10,0.023683
version1_vs_version2,maxmatch_cosine,q,11,11,0.024899
version1_vs_version2,maxmatch_cosine,q,11,12,0.020996
version1_vs_version2,maxmatch_cosine,q,11,13,0.025548
version1_vs_version2,maxmatch_cosine,q,11,14,0.021957
version1_vs_version2,maxmatch_cosine,q,11,15,0.006685
version1_vs_version2,maxmatch_cosine,q,11,16,0.019298
version1_vs_version2,maxmatch_cosine,q,11,17,0.020217
version1_vs_version2,maxmatch_cosine,q,11,18,0.019812
version1_vs_version2,maxmatch_cosine,q,11,19,0.025151
version1_vs_version2,maxmatch_cosine,q,11,20,0.01821
version1_vs_version2,maxmatch_cosine,q,11,21,0.022695
version1_vs_version2,maxmatch_cosine,q,11,22,0.021988
version1_vs_version2,maxmatch_cosine,q,11,23,0.009088
version1_vs_version2,maxmatch_cosine,q,11,24,0.01907
version1_vs_version2,maxmatch_cosine,q,11,25,0.022184
version1_vs_version2,maxmatch_cosine,q,11,26,0.023416
version1_vs_version2,maxmatch_cosine,q,11,27,0.020044
version1_vs_version2,maxmatch_cosine,q,11,28,0.018967
version1_vs_version2,maxmatch_cosine,q,11,29,0.022773
version1_vs_version2,maxmatch_cosine,q,11,30,0.019818
version1_vs_version2,maxmatch_cosine,q,11,31,0.021673
version1_vs_version2,maxmatch_cosine,q,11,32,0.016141
version1_vs_version2,maxmatch_cosine,q,11,33,0.019225
version1_vs_version2,maxmatch_cosine,q,11,34,0.018861
version1_vs_version2,maxmatch_cosine,q,11,35,0.023045
version1_vs_version2,maxmatch_cosine,q,11,36,0.018873
version1_vs_version2,maxmatch_cosine,q,11,37,0.022586
version1_vs_version2,maxmatch_cosine,q,11,38,0.023154
version1_vs_version2,maxmatch_cosine,q,11,39,0.027587
version1_vs_version2,maxmatch_cosine,q,12,0,0.022645
version1_vs_version2,maxmatch_cosine,q,12,1,0.022409
version1_vs_version2,maxmatch_cosine,q,12,2,0.014979
version1_vs_version2,maxmatch_cosine,q,12,3,0.019908
version1_vs_version2,maxmatch_cosine,q,12,4,0.021106
version1_vs_version2,maxmatch_cosine,q,12,5,0.026736
version1_vs_version2,maxmatch_cosine,q,12,6,0.027529
version1_vs_version2,maxmatch_cosine,q,12,7,0.032479
version1_vs_version2,maxmatch_cosine,q,12,8,0.025175
version1_vs_version2,maxmatch_cosine,q,12,9,0.022596
version1_vs_version2,maxmatch_cosine,q,12,10,0.017332
version1_vs_version2,maxmatch_cosine,q,12,11,0.015682
version1_vs_version2,maxmatch_cosine,q,12,12,0.027511
version1_vs_version2,maxmatch_cosine,q,12,13,0.037575
version1_vs_version2,maxmatch_cosine,q,12,14,0.042515
version1_vs_version2,maxmatch_cosine,q,12,15,0.021638
version1_vs_version2,maxmatch_cosine,q,12,16,0.029407
version1_vs_version2,maxmatch_cosine,q,12,17,0.029672
version1_vs_version2,maxmatch_cosine,q,12,18,0.03341
version1_vs_version2,maxmatch_cosine,q,12,19,0.022255
version1_vs_version2,maxmatch_cosine,q,12,20,0.017152
version1_vs_version2,maxmatch_cosine,q,12,21,0.018076
version1_vs_version2,maxmatch_cosine,q,12,22,0.016331
version1_vs_version2,maxmatch_cosine,q,12,23,0.015365
version1_vs_version2,maxmatch_cosine,q,12,24,0.014793
version1_vs_version2,maxmatch_cosine,q,12,25,0.019653
version1_vs_version2,maxmatch_cosine,q,12,26,0.021778
version1_vs_version2,maxmatch_cosine,q,12,27,0.037992
version1_vs_version2,maxmatch_cosine,q,12,28,0.023961
version1_vs_version2,maxmatch_cosine,q,12,29,0.025138
version1_vs_version2,maxmatch_cosine,q,12,30,0.022344
version1_vs_version2,maxmatch_cosine,q,12,31,0.024399
version1_vs_version2,maxmatch_cosine,q,12,32,0.023819
version1_vs_version2,maxmatch_cosine,q,12,33,0.029366
version1_vs_version2,maxmatch_cosine,q,12,34,0.022711
version1_vs_version2,maxmatch_cosine,q,12,35,0.02477
version1_vs_version2,maxmatch_cosine,q,12,36,0.027033
version1_vs_version2,maxmatch_cosine,q,12,37,0.017717
version1_vs_version2,maxmatch_cosine,q,12,38,0.020584
version1_vs_version2,maxmatch_cosine,q,12,39,0.018538
version1_vs_version2,maxmatch_cosine,q,13,0,0.020995
version1_vs_version2,maxmatch_cosine,q,13,1,0.026011
version1_vs_version2,maxmatch_cosine,q,13,2,0.030393
version1_vs_version2,maxmatch_cosine,q,13,3,0.041389
version1_vs_version2,maxmatch_cosine,q,13,4,0.037749
version1_vs_version2,maxmatch_cosine,q,13,5,0.022738
version1_vs_version2,maxmatch_cosine,q,13,6,0.017052
version1_vs_version2,maxmatch_cosine,q,13,7,0.014938
version1_vs_version2,maxmatch_cosine,q,13,8,0.022309
version1_vs_version2,maxmatch_cosine,q,13,9,0.016206
version1_vs_version2,maxmatch_cosine,q,13,10,0.014779
version1_vs_version2,maxmatch_cosine,q,13,11,0.01524
version1_vs_version2,maxmatch_cosine,q,13,12,0.015551
version1_vs_version2,maxmatch_cosine,q,13,13,0.013486
version1_vs_version2,maxmatch_cosine,q,13,14,0.014492
version1_vs_version2,maxmatch_cosine,q,13,15,0.014608
version1_vs_version2,maxmatch_cosine,q,13,16,0.01738
version1_vs_version2,maxmatch_cosine,q,13,17,0.016234
version1_vs_version2,maxmatch_cosine,q,13,18,0.01817
version1_vs_version2,maxmatch_cosine,q,13,19,0.012658
version1_vs_version2,maxmatch_cosine,q,13,20,0.018299
version1_vs_version2,maxmatch_cosine,q,13,21,0.018473
version1_vs_version2,maxmatch_cosine,q,13,22,0.011035
version1_vs_version2,maxmatch_cosine,q,13,23,0.022587
version1_vs_version2,maxmatch_cosine,q,13,24,0.02139
version1_vs_version2,maxmatch_cosine,q,13,25,0.028148
