pair,metric,component,layer,head,value_mean
original_vs_version1,mmd_rbf,q,38,30,0.012963
original_vs_version1,mmd_rbf,q,38,31,0.022951
original_vs_version1,mmd_rbf,q,38,32,0.013485
original_vs_version1,mmd_rbf,q,38,33,0.012713
original_vs_version1,mmd_rbf,q,38,34,0.011411
original_vs_version1,mmd_rbf,q,38,35,0.009149
original_vs_version1,mmd_rbf,q,38,36,0.009107
original_vs_version1,mmd_rbf,q,38,37,0.008409
original_vs_version1,mmd_rbf,q,38,38,0.009319
original_vs_version1,mmd_rbf,q,38,39,0.00707
original_vs_version1,mmd_rbf,q,39,0,0.024258
original_vs_version1,mmd_rbf,q,39,1,0.00788
original_vs_version1,mmd_rbf,q,39,2,0.013559
original_vs_version1,mmd_rbf,q,39,3,0.024749
original_vs_version1,mmd_rbf,q,39,4,0.030123
original_vs_version1,mmd_rbf,q,39,5,0.008528
original_vs_version1,mmd_rbf,q,39,6,0.009727
original_vs_version1,mmd_rbf,q,39,7,0.029907
original_vs_version1,mmd_rbf,q,39,8,0.011878
original_vs_version1,mmd_rbf,q,39,9,0.016899
original_vs_version1,mmd_rbf,q,39,10,0.013485
original_vs_version1,mmd_rbf,q,39,11,0.01003
original_vs_version1,mmd_rbf,q,39,12,0.010034
original_vs_version1,mmd_rbf,q,39,13,0.011675
original_vs_version1,mmd_rbf,q,39,14,0.007303
original_vs_version1,mmd_rbf,q,39,15,0.025591
original_vs_version1,mmd_rbf,q,39,16,0.029916
original_vs_version1,mmd_rbf,q,39,17,0.019658
original_vs_version1,mmd_rbf,q,39,18,0.010738
original_vs_version1,mmd_rbf,q,39,19,0.008135
original_vs_version1,mmd_rbf,q,39,20,0.009926
original_vs_version1,mmd_rbf,q,39,21,0.009179
original_vs_version1,mmd_rbf,q,39,22,0.007868
original_vs_version1,mmd_rbf,q,39,23,0.016599
original_vs_version1,mmd_rbf,q,39,24,0.008806
original_vs_version1,mmd_rbf,q,39,25,0.012088
original_vs_version1,mmd_rbf,q,39,26,0.016199
original_vs_version1,mmd_rbf,q,39,27,0.010291
original_vs_version1,mmd_rbf,q,39,28,0.019158
original_vs_version1,mmd_rbf,q,39,29,0.007426
original_vs_version1,mmd_rbf,q,39,30,0.02719
original_vs_version1,mmd_rbf,q,39,31,0.008071
original_vs_version1,mmd_rbf,q,39,32,0.025173
original_vs_version1,mmd_rbf,q,39,33,0.035698
original_vs_version1,mmd_rbf,q,39,34,0.02778
original_vs_version1,mmd_rbf,q,39,35,0.013193
original_vs_version1,mmd_rbf,q,39,36,0.013592
original_vs_version1,mmd_rbf,q,39,37,0.015561
original_vs_version1,mmd_rbf,q,39,38,0.019854
original_vs_version1,mmd_rbf,q,39,39,0.027793
original_vs_version1,mmd_rbf,v,0,0,0.00552
original_vs_version1,mmd_rbf,v,0,1,0.010197
original_vs_version1,mmd_rbf,v,0,2,0.006803
original_vs_version1,mmd_rbf,v,0,3,0.010583
original_vs_version1,mmd_rbf,v,0,4,0.00692
original_vs_version1,mmd_rbf,v,0,5,0.010963
original_vs_version1,mmd_rbf,v,0,6,0.00608
original_vs_version1,mmd_rbf,v,0,7,0.006888
original_vs_version1,mmd_rbf,v,1,0,0.006004
original_vs_version1,mmd_rbf,v,1,1,0.012428
original_vs_version1,mmd_rbf,v,1,2,0.006111
original_vs_version1,mmd_rbf,v,1,3,0.005687
original_vs_version1,mmd_rbf,v,1,4,0.007326
original_vs_version1,mmd_rbf,v,1,5,0.005819
original_vs_version1,mmd_rbf,v,1,6,0.005338
original_vs_version1,mmd_rbf,v,1,7,0.009391
original_vs_version1,mmd_rbf,v,2,0,0.00706
original_vs_version1,mmd_rbf,v,2,1,0.005001
original_vs_version1,mmd_rbf,v,2,2,0.005521
original_vs_version1,mmd_rbf,v,2,3,0.0043
original_vs_version1,mmd_rbf,v,2,4,0.005045
original_vs_version1,mmd_rbf,v,2,5,0.004573
original_vs_version1,mmd_rbf,v,2,6,0.007923
original_vs_version1,mmd_rbf,v,2,7,0.005473
original_vs_version1,mmd_rbf,v,3,0,0.004097
original_vs_version1,mmd_rbf,v,3,1,0.004472
original_vs_version1,mmd_rbf,v,3,2,0.005056
original_vs_version1,mmd_rbf,v,3,3,0.005014
original_vs_version1,mmd_rbf,v,3,4,0.004936
original_vs_version1,mmd_rbf,v,3,5,0.005045
original_vs_version1,mmd_rbf,v,3,6,0.010557
original_vs_version1,mmd_rbf,v,3,7,0.004165
original_vs_version1,mmd_rbf,v,4,0,0.00608
original_vs_version1,mmd_rbf,v,4,1,0.004202
original_vs_version1,mmd_rbf,v,4,2,0.005948
original_vs_version1,mmd_rbf,v,4,3,0.005724
original_vs_version1,mmd_rbf,v,4,4,0.006948
original_vs_version1,mmd_rbf,v,4,5,0.007919
original_vs_version1,mmd_rbf,v,4,6,0.004907
original_vs_version1,mmd_rbf,v,4,7,0.004526
original_vs_version1,mmd_rbf,v,5,0,0.011222
original_vs_version1,mmd_rbf,v,5,1,0.005991
original_vs_version1,mmd_rbf,v,5,2,0.00384
original_vs_version1,mmd_rbf,v,5,3,0.005758
original_vs_version1,mmd_rbf,v,5,4,0.005243
original_vs_version1,mmd_rbf,v,5,5,0.006904
original_vs_version1,mmd_rbf,v,5,6,0.006993
original_vs_version1,mmd_rbf,v,5,7,0.005787
original_vs_version1,mmd_rbf,v,6,0,0.005924
original_vs_version1,mmd_rbf,v,6,1,0.006182
original_vs_version1,mmd_rbf,v,6,2,0.004667
original_vs_version1,mmd_rbf,v,6,3,0.004146
original_vs_version1,mmd_rbf,v,6,4,0.004963
original_vs_version1,mmd_rbf,v,6,5,0.004897
original_vs_version1,mmd_rbf,v,6,6,0.005823
original_vs_version1,mmd_rbf,v,6,7,0.008727
original_vs_version1,mmd_rbf,v,7,0,0.005833
original_vs_version1,mmd_rbf,v,7,1,0.004753
original_vs_version1,mmd_rbf,v,7,2,0.008046
original_vs_version1,mmd_rbf,v,7,3,0.006653
original_vs_version1,mmd_rbf,v,7,4,0.006217
original_vs_version1,mmd_rbf,v,7,5,0.005443
original_vs_version1,mmd_rbf,v,7,6,0.016974
original_vs_version1,mmd_rbf,v,7,7,0.008064
original_vs_version1,mmd_rbf,v,8,0,0.006598
original_vs_version1,mmd_rbf,v,8,1,0.007248
original_vs_version1,mmd_rbf,v,8,2,0.005441
original_vs_version1,mmd_rbf,v,8,3,0.010863
original_vs_version1,mmd_rbf,v,8,4,0.006694
original_vs_version1,mmd_rbf,v,8,5,0.005714
original_vs_version1,mmd_rbf,v,8,6,0.005114
original_vs_version1,mmd_rbf,v,8,7,0.006061
original_vs_version1,mmd_rbf,v,9,0,0.00443
original_vs_version1,mmd_rbf,v,9,1,0.004719
original_vs_version1,mmd_rbf,v,9,2,0.005213
original_vs_version1,mmd_rbf,v,9,3,0.004566
original_vs_version1,mmd_rbf,v,9,4,0.003842
original_vs_version1,mmd_rbf,v,9,5,0.005192
original_vs_version1,mmd_rbf,v,9,6,0.005058
original_vs_version1,mmd_rbf,v,9,7,0.006105
original_vs_version1,mmd_rbf,v,10,0,0.003574
original_vs_version1,mmd_rbf,v,10,1,0.005895
original_vs_version1,mmd_rbf,v,10,2,0.002998
original_vs_version1,mmd_rbf,v,10,3,0.006228
original_vs_version1,mmd_rbf,v,10,4,0.003667
original_vs_version1,mmd_rbf,v,10,5,0.003856
original_vs_version1,mmd_rbf,v,10,6,0.003813
original_vs_version1,mmd_rbf,v,10,7,0.004365
original_vs_version1,mmd_rbf,v,11,0,0.00292
original_vs_version1,mmd_rbf,v,11,1,0.004605
original_vs_version1,mmd_rbf,v,11,2,0.003921
original_vs_version1,mmd_rbf,v,11,3,0.003538
original_vs_version1,mmd_rbf,v,11,4,0.003548
original_vs_version1,mmd_rbf,v,11,5,0.003045
original_vs_version1,mmd_rbf,v,11,6,0.003621
original_vs_version1,mmd_rbf,v,11,7,0.003913
original_vs_version1,mmd_rbf,v,12,0,0.004114
original_vs_version1,mmd_rbf,v,12,1,0.003545
original_vs_version1,mmd_rbf,v,12,2,0.003661
original_vs_version1,mmd_rbf,v,12,3,0.003391
original_vs_version1,mmd_rbf,v,12,4,0.003713
original_vs_version1,mmd_rbf,v,12,5,0.003447
original_vs_version1,mmd_rbf,v,12,6,0.003374
original_vs_version1,mmd_rbf,v,12,7,0.003991
original_vs_version1,mmd_rbf,v,13,0,0.003741
original_vs_version1,mmd_rbf,v,13,1,0.004003
original_vs_version1,mmd_rbf,v,13,2,0.005815
original_vs_version1,mmd_rbf,v,13,3,0.004452
original_vs_version1,mmd_rbf,v,13,4,0.005471
original_vs_version1,mmd_rbf,v,13,5,0.00383
original_vs_version1,mmd_rbf,v,13,6,0.003225
original_vs_version1,mmd_rbf,v,13,7,0.00376
original_vs_version1,mmd_rbf,v,14,0,0.003852
original_vs_version1,mmd_rbf,v,14,1,0.009051
original_vs_version1,mmd_rbf,v,14,2,0.004716
original_vs_version1,mmd_rbf,v,14,3,0.004553
original_vs_version1,mmd_rbf,v,14,4,0.004265
original_vs_version1,mmd_rbf,v,14,5,0.003993
original_vs_version1,mmd_rbf,v,14,6,0.004459
original_vs_version1,mmd_rbf,v,14,7,0.003283
original_vs_version1,mmd_rbf,v,15,0,0.003167
original_vs_version1,mmd_rbf,v,15,1,0.003292
original_vs_version1,mmd_rbf,v,15,2,0.003478
original_vs_version1,mmd_rbf,v,15,3,0.003553
original_vs_version1,mmd_rbf,v,15,4,0.003857
original_vs_version1,mmd_rbf,v,15,5,0.005699
original_vs_version1,mmd_rbf,v,15,6,0.003319
original_vs_version1,mmd_rbf,v,15,7,0.003011
original_vs_version1,mmd_rbf,v,16,0,0.003396
original_vs_version1,mmd_rbf,v,16,1,0.004423
original_vs_version1,mmd_rbf,v,16,2,0.003225
original_vs_version1,mmd_rbf,v,16,3,0.00355
original_vs_version1,mmd_rbf,v,16,4,0.002685
original_vs_version1,mmd_rbf,v,16,5,0.003105
original_vs_version1,mmd_rbf,v,16,6,0.003226
original_vs_version1,mmd_rbf,v,16,7,0.003098
original_vs_version1,mmd_rbf,v,17,0,0.002573
original_vs_version1,mmd_rbf,v,17,1,0.004243
original_vs_version1,mmd_rbf,v,17,2,0.003132
original_vs_version1,mmd_rbf,v,17,3,0.005578
original_vs_version1,mmd_rbf,v,17,4,0.002441
original_vs_version1,mmd_rbf,v,17,5,0.004174
original_vs_version1,mmd_rbf,v,17,6,0.003315
original_vs_version1,mmd_rbf,v,17,7,0.002613
original_vs_version1,mmd_rbf,v,18,0,0.003382
original_vs_version1,mmd_rbf,v,18,1,0.007399
original_vs_version1,mmd_rbf,v,18,2,0.003197
original_vs_version1,mmd_rbf,v,18,3,0.003334
original_vs_version1,mmd_rbf,v,18,4,0.004497
original_vs_version1,mmd_rbf,v,18,5,0.002662
original_vs_version1,mmd_rbf,v,18,6,0.003024
original_vs_version1,mmd_rbf,v,18,7,0.002636
original_vs_version1,mmd_rbf,v,19,0,0.003147
original_vs_version1,mmd_rbf,v,19,1,0.002972
original_vs_version1,mmd_rbf,v,19,2,0.002782
original_vs_version1,mmd_rbf,v,19,3,0.003059
original_vs_version1,mmd_rbf,v,19,4,0.002785
original_vs_version1,mmd_rbf,v,19,5,0.002624
original_vs_version1,mmd_rbf,v,19,6,0.002896
original_vs_version1,mmd_rbf,v,19,7,0.003006
original_vs_version1,mmd_rbf,v,20,0,0.003878
original_vs_version1,mmd_rbf,v,20,1,0.003301
original_vs_version1,mmd_rbf,v,20,2,0.003858
original_vs_version1,mmd_rbf,v,20,3,0.002927
original_vs_version1,mmd_rbf,v,20,4,0.002902
original_vs_version1,mmd_rbf,v,20,5,0.002938
original_vs_version1,mmd_rbf,v,20,6,0.002568
original_vs_version1,mmd_rbf,v,20,7,0.002872
original_vs_version1,mmd_rbf,v,21,0,0.002952
original_vs_version1,mmd_rbf,v,21,1,0.003045
original_vs_version1,mmd_rbf,v,21,2,0.00269
original_vs_version1,mmd_rbf,v,21,3,0.002755
original_vs_version1,mmd_rbf,v,21,4,0.002546
original_vs_version1,mmd_rbf,v,21,5,0.005271
original_vs_version1,mmd_rbf,v,21,6,0.003313
original_vs_version1,mmd_rbf,v,21,7,0.002577
original_vs_version1,mmd_rbf,v,22,0,0.002637
original_vs_version1,mmd_rbf,v,22,1,0.002626
original_vs_version1,mmd_rbf,v,22,2,0.003733
original_vs_version1,mmd_rbf,v,22,3,0.002846
original_vs_version1,mmd_rbf,v,22,4,0.002843
original_vs_version1,mmd_rbf,v,22,5,0.005096
original_vs_version1,mmd_rbf,v,22,6,0.002698
original_vs_version1,mmd_rbf,v,22,7,0.002646
original_vs_version1,mmd_rbf,v,23,0,0.003206
original_vs_version1,mmd_rbf,v,23,1,0.002456
original_vs_version1,mmd_rbf,v,23,2,0.002838
original_vs_version1,mmd_rbf,v,23,3,0.004202
original_vs_version1,mmd_rbf,v,23,4,0.004899
original_vs_version1,mmd_rbf,v,23,5,0.002667
original_vs_version1,mmd_rbf,v,23,6,0.002438
original_vs_version1,mmd_rbf,v,23,7,0.003171
original_vs_version1,mmd_rbf,v,24,0,0.002635
original_vs_version1,mmd_rbf,v,24,1,0.004432
original_vs_version1,mmd_rbf,v,24,2,0.00338
original_vs_version1,mmd_rbf,v,24,3,0.002736
original_vs_version1,mmd_rbf,v,24,4,0.003407
original_vs_version1,mmd_rbf,v,24,5,0.003134
original_vs_version1,mmd_rbf,v,24,6,0.002677
original_vs_version1,mmd_rbf,v,24,7,0.002648
original_vs_version1,mmd_rbf,v,25,0,0.013844
original_vs_version1,mmd_rbf,v,25,1,0.002685
original_vs_version1,mmd_rbf,v,25,2,0.004135
original_vs_version1,mmd_rbf,v,25,3,0.002816
original_vs_version1,mmd_rbf,v,25,4,0.00367
original_vs_version1,mmd_rbf,v,25,5,0.00335
original_vs_version1,mmd_rbf,v,25,6,0.003057
original_vs_version1,mmd_rbf,v,25,7,0.002352
original_vs_version1,mmd_rbf,v,26,0,0.003511
original_vs_version1,mmd_rbf,v,26,1,0.003921
original_vs_version1,mmd_rbf,v,26,2,0.003037
original_vs_version1,mmd_rbf,v,26,3,0.002577
original_vs_version1,mmd_rbf,v,26,4,0.002986
original_vs_version1,mmd_rbf,v,26,5,0.004426
original_vs_version1,mmd_rbf,v,26,6,0.012141
original_vs_version1,mmd_rbf,v,26,7,0.002467
original_vs_version1,mmd_rbf,v,27,0,0.00345
original_vs_version1,mmd_rbf,v,27,1,0.004385
original_vs_version1,mmd_rbf,v,27,2,0.004052
original_vs_version1,mmd_rbf,v,27,3,0.003167
original_vs_version1,mmd_rbf,v,27,4,0.002974
original_vs_version1,mmd_rbf,v,27,5,0.003003
original_vs_version1,mmd_rbf,v,27,6,0.002639
original_vs_version1,mmd_rbf,v,27,7,0.003084
original_vs_version1,mmd_rbf,v,28,0,0.00282
original_vs_version1,mmd_rbf,v,28,1,0.003068
original_vs_version1,mmd_rbf,v,28,2,0.003566
original_vs_version1,mmd_rbf,v,28,3,0.00433
original_vs_version1,mmd_rbf,v,28,4,0.003307
original_vs_version1,mmd_rbf,v,28,5,0.003364
original_vs_version1,mmd_rbf,v,28,6,0.003232
original_vs_version1,mmd_rbf,v,28,7,0.002717
original_vs_version1,mmd_rbf,v,29,0,0.003159
original_vs_version1,mmd_rbf,v,29,1,0.005506
original_vs_version1,mmd_rbf,v,29,2,0.00258
original_vs_version1,mmd_rbf,v,29,3,0.043703
original_vs_version1,mmd_rbf,v,29,4,0.003795
original_vs_version1,mmd_rbf,v,29,5,0.007164
original_vs_version1,mmd_rbf,v,29,6,0.00267
original_vs_version1,mmd_rbf,v,29,7,0.005106
original_vs_version1,mmd_rbf,v,30,0,0.003871
original_vs_version1,mmd_rbf,v,30,1,0.004562
original_vs_version1,mmd_rbf,v,30,2,0.0041
original_vs_version1,mmd_rbf,v,30,3,0.004504
original_vs_version1,mmd_rbf,v,30,4,0.00534
original_vs_version1,mmd_rbf,v,30,5,0.003295
original_vs_version1,mmd_rbf,v,30,6,0.0047
original_vs_version1,mmd_rbf,v,30,7,0.004423
original_vs_version1,mmd_rbf,v,31,0,0.005037
original_vs_version1,mmd_rbf,v,31,1,0.003632
original_vs_version1,mmd_rbf,v,31,2,0.003666
original_vs_version1,mmd_rbf,v,31,3,0.003783
original_vs_version1,mmd_rbf,v,31,4,0.003287
original_vs_version1,mmd_rbf,v,31,5,0.005536
original_vs_version1,mmd_rbf,v,31,6,0.010035
original_vs_version1,mmd_rbf,v,31,7,0.00426
original_vs_version1,mmd_rbf,v,32,0,0.014168
original_vs_version1,mmd_rbf,v,32,1,0.004525
original_vs_version1,mmd_rbf,v,32,2,0.003692
original_vs_version1,mmd_rbf,v,32,3,0.004148
original_vs_version1,mmd_rbf,v,32,4,0.005946
original_vs_version1,mmd_rbf,v,32,5,0.003868
original_vs_version1,mmd_rbf,v,32,6,0.014277
original_vs_version1,mmd_rbf,v,32,7,0.00459
original_vs_version1,mmd_rbf,v,33,0,0.004205
original_vs_version1,mmd_rbf,v,33,1,0.003654
original_vs_version1,mmd_rbf,v,33,2,0.004731
original_vs_version1,mmd_rbf,v,33,3,0.003897
original_vs_version1,mmd_rbf,v,33,4,0.005143
original_vs_version1,mmd_rbf,v,33,5,0.004004
original_vs_version1,mmd_rbf,v,33,6,0.007133
original_vs_version1,mmd_rbf,v,33,7,0.005981
original_vs_version1,mmd_rbf,v,34,0,0.018709
original_vs_version1,mmd_rbf,v,34,1,0.003936
original_vs_version1,mmd_rbf,v,34,2,0.004208
original_vs_version1,mmd_rbf,v,34,3,0.003809
original_vs_version1,mmd_rbf,v,34,4,0.018246
original_vs_version1,mmd_rbf,v,34,5,0.004738
original_vs_version1,mmd_rbf,v,34,6,0.004894
original_vs_version1,mmd_rbf,v,34,7,0.003956
original_vs_version1,mmd_rbf,v,35,0,0.00392
original_vs_version1,mmd_rbf,v,35,1,0.004036
original_vs_version1,mmd_rbf,v,35,2,0.004305
original_vs_version1,mmd_rbf,v,35,3,0.003815
original_vs_version1,mmd_rbf,v,35,4,0.005235
original_vs_version1,mmd_rbf,v,35,5,0.011728
original_vs_version1,mmd_rbf,v,35,6,0.00408
original_vs_version1,mmd_rbf,v,35,7,0.019853
original_vs_version1,mmd_rbf,v,36,0,0.005854
original_vs_version1,mmd_rbf,v,36,1,0.010836
original_vs_version1,mmd_rbf,v,36,2,0.006399
original_vs_version1,mmd_rbf,v,36,3,0.014229
original_vs_version1,mmd_rbf,v,36,4,0.018872
original_vs_version1,mmd_rbf,v,36,5,0.004137
original_vs_version1,mmd_rbf,v,36,6,0.006438
original_vs_version1,mmd_rbf,v,36,7,0.007696
original_vs_version1,mmd_rbf,v,37,0,0.004244
original_vs_version1,mmd_rbf,v,37,1,0.00417
original_vs_version1,mmd_rbf,v,37,2,0.011514
original_vs_version1,mmd_rbf,v,37,3,0.004311
original_vs_version1,mmd_rbf,v,37,4,0.076541
original_vs_version1,mmd_rbf,v,37,5,0.004259
original_vs_version1,mmd_rbf,v,37,6,0.010746
original_vs_version1,mmd_rbf,v,37,7,0.017404
original_vs_version1,mmd_rbf,v,38,0,0.010421
original_vs_version1,mmd_rbf,v,38,1,0.006703
original_vs_version1,mmd_rbf,v,38,2,0.010568
original_vs_version1,mmd_rbf,v,38,3,0.008795
original_vs_version1,mmd_rbf,v,38,4,0.006748
original_vs_version1,mmd_rbf,v,38,5,0.016714
original_vs_version1,mmd_rbf,v,38,6,0.011082
original_vs_version1,mmd_rbf,v,38,7,0.004852
original_vs_version1,mmd_rbf,v,39,0,0.013737
original_vs_version1,mmd_rbf,v,39,1,0.011297
original_vs_version1,mmd_rbf,v,39,2,0.007539
original_vs_version1,mmd_rbf,v,39,3,0.008016
original_vs_version1,mmd_rbf,v,39,4,0.011386
original_vs_version1,mmd_rbf,v,39,5,0.013966
original_vs_version1,mmd_rbf,v,39,6,0.011791
original_vs_version1,mmd_rbf,v,39,7,0.029392
original_vs_version1,residual_cka_linear,residual,0,-1,0.368231
original_vs_version1,residual_cka_linear,residual,1,-1,0.410641
original_vs_version1,residual_cka_linear,residual,2,-1,0.377195
original_vs_version1,residual_cka_linear,residual,3,-1,0.360486
original_vs_version1,residual_cka_linear,residual,4,-1,0.413903
original_vs_version1,residual_cka_linear,residual,5,-1,0.448346
original_vs_version1,residual_cka_linear,residual,6,-1,0.512192
original_vs_version1,residual_cka_linear,residual,7,-1,0.574862
original_vs_version1,residual_cka_linear,residual,8,-1,0.566147
original_vs_version1,residual_cka_linear,residual,9,-1,0.581182
original_vs_version1,residual_cka_linear,residual,10,-1,0.583475
original_vs_version1,residual_cka_linear,residual,11,-1,0.599524
original_vs_version1,residual_cka_linear,residual,12,-1,0.639663
original_vs_version1,residual_cka_linear,residual,13,-1,0.651521
original_vs_version1,residual_cka_linear,residual,14,-1,0.644176
original_vs_version1,residual_cka_linear,residual,15,-1,0.654733
original_vs_version1,residual_cka_linear,residual,16,-1,0.663262
original_vs_version1,residual_cka_linear,residual,17,-1,0.671727
original_vs_version1,residual_cka_linear,residual,18,-1,0.700947
original_vs_version1,residual_cka_linear,residual,19,-1,0.712589
original_vs_version1,residual_cka_linear,residual,20,-1,0.898254
original_vs_version1,residual_cka_linear,residual,21,-1,0.896415
original_vs_version1,residual_cka_linear,residual,22,-1,0.897676
original_vs_version1,residual_cka_linear,residual,23,-1,0.898092
original_vs_version1,residual_cka_linear,residual,24,-1,0.896703
original_vs_version1,residual_cka_linear,residual,25,-1,0.897551
original_vs_version1,residual_cka_linear,residual,26,-1,0.897664
original_vs_version1,residual_cka_linear,residual,27,-1,0.897864
original_vs_version1,residual_cka_linear,residual,28,-1,0.897229
original_vs_version1,residual_cka_linear,residual,29,-1,0.897057
original_vs_version1,residual_cka_linear,residual,30,-1,0.896467
original_vs_version1,residual_cka_linear,residual,31,-1,0.894605
original_vs_version1,residual_cka_linear,residual,32,-1,0.892615
original_vs_version1,residual_cka_linear,residual,33,-1,0.890013
original_vs_version1,residual_cka_linear,residual,34,-1,0.885906
original_vs_version1,residual_cka_linear,residual,35,-1,0.879136
original_vs_version1,residual_cka_linear,residual,36,-1,0.868731
original_vs_version1,residual_cka_linear,residual,37,-1,0.8521
original_vs_version1,residual_cka_linear,residual,38,-1,0.818085
original_vs_version1,residual_cka_linear,residual,39,-1,0.497071
original_vs_version1,residual_cka_linear,residual,40,-1,0.314419
original_vs_version1,residual_maxmatch_cosine,residual,0,-1,0.734766
original_vs_version1,residual_maxmatch_cosine,residual,1,-1,0.887494
original_vs_version1,residual_maxmatch_cosine,residual,2,-1,0.8983
original_vs_version1,residual_maxmatch_cosine,residual,3,-1,0.894723
original_vs_version1,residual_maxmatch_cosine,residual,4,-1,0.890758
original_vs_version1,residual_maxmatch_cosine,residual,5,-1,0.896869
original_vs_version1,residual_maxmatch_cosine,residual,6,-1,0.894781
original_vs_version1,residual_maxmatch_cosine,residual,7,-1,0.894095
original_vs_version1,residual_maxmatch_cosine,residual,8,-1,0.900188
original_vs_version1,residual_maxmatch_cosine,residual,9,-1,0.906135
original_vs_version1,residual_maxmatch_cosine,residual,10,-1,0.910347
original_vs_version1,residual_maxmatch_cosine,residual,11,-1,0.90899
original_vs_version1,residual_maxmatch_cosine,residual,12,-1,0.903357
original_vs_version1,residual_maxmatch_cosine,residual,13,-1,0.897126
original_vs_version1,residual_maxmatch_cosine,residual,14,-1,0.901871
original_vs_version1,residual_maxmatch_cosine,residual,15,-1,0.906021
original_vs_version1,residual_maxmatch_cosine,residual,16,-1,0.905473
original_vs_version1,residual_maxmatch_cosine,residual,17,-1,0.907128
original_vs_version1,residual_maxmatch_cosine,residual,18,-1,0.910416
original_vs_version1,residual_maxmatch_cosine,residual,19,-1,0.909904
original_vs_version1,residual_maxmatch_cosine,residual,20,-1,0.907926
original_vs_version1,residual_maxmatch_cosine,residual,21,-1,0.914488
original_vs_version1,residual_maxmatch_cosine,residual,22,-1,0.913154
original_vs_version1,residual_maxmatch_cosine,residual,23,-1,0.915645
original_vs_version1,residual_maxmatch_cosine,residual,24,-1,0.916923
original_vs_version1,residual_maxmatch_cosine,residual,25,-1,0.916249
original_vs_version1,residual_maxmatch_cosine,residual,26,-1,0.917129
original_vs_version1,residual_maxmatch_cosine,residual,27,-1,0.915698
original_vs_version1,residual_maxmatch_cosine,residual,28,-1,0.90987
original_vs_version1,residual_maxmatch_cosine,residual,29,-1,0.905229
original_vs_version1,residual_maxmatch_cosine,residual,30,-1,0.901233
original_vs_version1,residual_maxmatch_cosine,residual,31,-1,0.901568
